DBName,SqlCmd,MaxTime,AvgTime,TotTime,CNT
BSADBTW,"INSERT INTO [dbo].[DBCHK_MainFormattedNamesBuffer] ([time_key], [name_id], @@NCHAR13@@@@NCHAR10@@,,,[source_table], [source_column], [source_key], [name_all], [name_count], @@NCHAR13@@@@NCHAR10@@,,,[no_space_name_all], [name_soundex], [name1], [name2], [name3], [name4],@@NCHAR13@@@@NCHAR10@@,,,[name5], [name6], [name7], [name8], [name9], [name10],@@NCHAR13@@@@NCHAR10@@,,,[name1_common_grp], [name2_common_grp], [name3_common_grp],@@NCHAR13@@@@NCHAR10@@,,,[name4_common_grp], [name5_common_grp], [name6_common_grp],@@NCHAR13@@@@NCHAR10@@,,,[name7_common_grp], [name8_common_grp], [name9_common_grp],@@NCHAR13@@@@NCHAR10@@,,,[name10_common_grp], [raw_name], [start_index], [end_index],@@NCHAR13@@@@NCHAR10@@,,,[detection_type], [is_equivalent], [equivalent_type], [LastBatchUID], [SourceRefNo], @@NCHAR13@@@@NCHAR10@@,,,[NativeName], [NoSpaceNativeNameAll], oriOrderNoSpaceName)@@NCHAR13@@@@NCHAR10@@,,SELECT  A.time_key, ROW_NUMBER() OVER (ORDER BY A.TIME_KEY, A.CUST_NME),@@NCHAR13@@@@NCHAR10@@,,,,N'OFAC_CUSTOMER_FACT', 'Name', A.CIF_KEY, A.[name_replace], A.[name_count],@@NCHAR13@@@@NCHAR10@@,,,,A.[no_space_name_all], A.[name_soundex], A.[name1], A.[name2],@@NCHAR13@@@@NCHAR10@@,,,,A.[name3], A.[name4], A.[name5], A.[name6], A.[name7], A.[name8],@@NCHAR13@@@@NCHAR10@@,,,,A.[name9], A.[name10], A.[name1_common_grp], A.[name2_common_grp],@@NCHAR13@@@@NCHAR10@@,,,,A.[name3_common_grp], A.[name4_common_grp], A.[name5_common_grp],@@NCHAR13@@@@NCHAR10@@,,,,A.[name6_common_grp], A.[name7_common_grp], A.[name8_common_grp],@@NCHAR13@@@@NCHAR10@@,,,,A.[name9_common_grp], A.[name10_common_grp], A.[CUST_NME], 0, 0,@@NCHAR13@@@@NCHAR10@@,,,,'NAME', 0, 0, A.[LastBatchUID], '', A.[NativeName], A.[NoSpaceNativeNameAll], A.oriOrderNoSpaceName@@NCHAR13@@@@NCHAR10@@,,FROM    dbo.[DBCHK_OFAC_CUSTOMER_FACT_Buffer] A@@NCHAR13@@@@NCHAR10@@,,WHERE@@NCHAR13@@@@NCHAR10@@,,,(@@NCHAR13@@@@NCHAR10@@,,,,@DBCHK_CheckRecordStatus <> 'Y' OR@@NCHAR13@@@@NCHAR10@@,,,,(@@NCHAR13@@@@NCHAR10@@,,,,,@DBCHK_CheckRecordStatus = 'Y' AND @@NCHAR13@@@@NCHAR10@@,,,,,ISNULL(A.[RecordStatus], 'O') = 'O'@@NCHAR13@@@@NCHAR10@@,,,,)@@NCHAR13@@@@NCHAR10@@,,,) @@NCHAR13@@@@NCHAR10@@,,,AND@@NCHAR13@@@@NCHAR10@@,,,(@@NCHAR13@@@@NCHAR10@@,,,,@DBCHK_IncludeIntermediateBank <> 'N' OR@@NCHAR13@@@@NCHAR10@@,,,,(@@NCHAR13@@@@NCHAR10@@,,,,,@DBCHK_IncludeIntermediateBank = 'N' AND@@NCHAR13@@@@NCHAR10@@,,,,,LEFT(ISNULL(A.CustomerNo,''), 3) <> 'IBW'@@NCHAR13@@@@NCHAR10@@,,,,)@@NCHAR13@@@@NCHAR10@@,,,) AND@@NCHAR13@@@@NCHAR10@@,,,(@@NCHAR13@@@@NCHAR10@@,,,,@DBCHK_IncludeNonCustomer <> 'N' OR@@NCHAR13@@@@NCHAR10@@,,,,(@@NCHAR13@@@@NCHAR10@@,,,,,@DBCHK_IncludeNonCustomer = 'N' AND@@NCHAR13@@@@NCHAR10@@,,,,,LEFT(ISNULL(A.CustomerNo,''), 3) <> 'NCR'@@NCHAR13@@@@NCHAR10@@,,,,)@@NCHAR13@@@@NCHAR10@@,,,)@@NCHAR13@@@@NCHAR10@@,,OPTION(RECOMPILE)",3723,1295,19430,15
BSADBTW,"INSERT INTO dbo.CTS_DAILY_FACT (CIF_KEY, YYYYMMDD, TTL, CRTTL, DRTTL, CNT, CRCNT, DRCNT, MIN, MAX, CRMIN, DRMIN, CRMAX, DRMAX) @@NCHAR13@@@@NCHAR10@@,,,SELECT,CIF_KEY, @@NCHAR13@@@@NCHAR10@@,,,,,YYYYMMDD = YYYYMMDD, @@NCHAR13@@@@NCHAR10@@,,,,,TTL = SUM(TTL), @@NCHAR13@@@@NCHAR10@@,,,,,CRTTL = SUM(CRTTL), @@NCHAR13@@@@NCHAR10@@,,,,,DRTTL = SUM(DRTTL), @@NCHAR13@@@@NCHAR10@@,,,,,CNT = SUM(CNT), @@NCHAR13@@@@NCHAR10@@,,,,,CRCNT = SUM(CRCNT), @@NCHAR13@@@@NCHAR10@@,,,,,DRCNT = SUM(DRCNT), @@NCHAR13@@@@NCHAR10@@,,,,,MIN = MIN(MIN), @@NCHAR13@@@@NCHAR10@@,,,,,MAX = MAX(MAX),@@NCHAR13@@@@NCHAR10@@,,,,,CRMIN = MIN(CRMIN), @@NCHAR13@@@@NCHAR10@@,,,,,DRMIN = MIN(DRMIN), @@NCHAR13@@@@NCHAR10@@,,,,,CRMAX = MAX(CRMAX), @@NCHAR13@@@@NCHAR10@@,,,,,DRMAX = MAX(DRMAX)@@NCHAR13@@@@NCHAR10@@,,FROM dbo.CTS_DAILY_ACCT_SMRY A@@NCHAR13@@@@NCHAR10@@,,WHERE EXISTS (SELECT 1 FROM dbo.ALL_CTS_DAILY_ACCT_SMRY B WHERE A.YYYYMMDD = B.YYYYMMDD AND A.CIF_KEY=B.CIF_KEY)@@NCHAR13@@@@NCHAR10@@,,GROUP BY CIF_KEY, YYYYMMDD",350,335,1005,3
BSADBTW,"INSERT INTO dbo.HRS_CustomerAccountProductAndServices_Buffer (BatchId, CifKey, AccountKey, APPL, CustomerType, ProductCode, CreatedBy, CreatedDate, CreatedDate_UTC)@@NCHAR13@@@@NCHAR10@@,,,SELECT @BatchId, d.CIFKey, d.AcctKey, d.Appl, a.CUST_TYPE_CDE, d.AcctProdServCode,@@NCHAR13@@@@NCHAR10@@,,,,,d.CreatedBy, d.CreatedDt, d.CreatedDt_UTC@@NCHAR13@@@@NCHAR10@@,,,,FROM dbo.PB_CUSTOMER_FACT a WITH (NOLOCK) @@NCHAR13@@@@NCHAR10@@,,,,,JOIN dbo.BSA_SUB_CUST_FACT b WITH (NOLOCK) ON b.CIF_KEY = a.CIF_KEY@@NCHAR13@@@@NCHAR10@@,,,,,JOIN dbo.ACCT_XREF_DIM c WITH (NOLOCK) ON a.CIF_KEY = c.CIF_KEY @@NCHAR13@@@@NCHAR10@@,,,,,JOIN dbo.PB_AcctProdServ d WITH (NOLOCK) ON c.CIF_KEY = d.CIFKey AND c.ACCT_KEY = d.AcctKey AND c.APPL = d.Appl@@NCHAR13@@@@NCHAR10@@,,,,WHERE c.ASTATCD = '0'@@NCHAR13@@@@NCHAR10@@,,,,,,AND (@HRS_RecordStatusFiltering IS NULL OR a.RecordStatus = @HRS_RecordStatusFiltering),-- Add filteration on Closed CIF@@NCHAR13@@@@NCHAR10@@,,,,,,AND (@HRS_IntermediateBankFiltering IS NULL OR LEFT(b.CustomerNo, 3) <> @HRS_IntermediateBankFiltering) -- Add filteration to include or exclude intermediate bank@@NCHAR13@@@@NCHAR10@@,,,,,,AND (@HRS_NonCustomerFiltering IS NULL OR LEFT(b.CustomerNo, 3) <> @HRS_NonCustomerFiltering),-- Add filteration to include or exclude non-customer,,@@NCHAR13@@@@NCHAR10@@,,,,,,AND a.IsCIPEnable = 'Y'@@NCHAR13@@@@NCHAR10@@,,,,,,AND (@@NCHAR13@@@@NCHAR10@@,,,,,,,,@FromETL = 'N' OR EXISTS (SELECT 1 FROM #DailyReview_CaseCustomer WHERE a.CIF_KEY = CIF_KEY)@@NCHAR13@@@@NCHAR10@@,,,,,,)@@NCHAR13@@@@NCHAR10@@,,,,,,AND ((C.MULTI_CCY_ACCNO IS NULL AND C.APPL <> 'COD'),-- except COD; not multicurrency account;@@NCHAR13@@@@NCHAR10@@,,,,,,OR (EXISTS (SELECT 1-- except COD; top 1 multicurrency@@NCHAR13@@@@NCHAR10@@,,,,,,,,FROM dbo.ACCT_XREF_DIM x WITH (NOLOCK)@@NCHAR13@@@@NCHAR10@@,,,,,,,,WHERE x.MULTI_CCY_ACCNO is not null @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,AND x.APPL <> 'COD' AND x.ASTATCD = '0'@@NCHAR13@@@@NCHAR10@@,,,,,,,,GROUP BY x.CIF_KEY, x.APPL, x.MULTI_CCY_ACCNO@@NCHAR13@@@@NCHAR10@@,,,,,,,,HAVING C.CIF_KEY = x.CIF_KEY AND C.APPL = x.APPL AND C.ACCT_KEY = MAX(x.ACCT_KEY)))@@NCHAR13@@@@NCHAR10@@,,,,,,OR (EXISTS (SELECT 1,-- top 1 COD by branch;  not multicurrency account;@@NCHAR13@@@@NCHAR10@@,,,,,,,,FROM dbo.ACCT_XREF_DIM y WITH (NOLOCK)@@NCHAR13@@@@NCHAR10@@,,,,,,,,WHERE y.MULTI_CCY_ACCNO is null,@@NCHAR13@@@@NCHAR10@@,,,,,,,,,,AND y.APPL = 'COD' AND y.ASTATCD='0'@@NCHAR13@@@@NCHAR10@@,,,,,,,,GROUP BY y.CIF_KEY, y.APPL, y.BRNCH_NBR @@NCHAR13@@@@NCHAR10@@,,,,,,,,HAVING C.CIF_KEY = y.CIF_KEY AND C.APPL = y.APPL AND C.ACCT_KEY = MAX(y.ACCT_KEY))))",2120,894,15212,17
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236447 A WITH(NOLOCK)",4540,4540,4540,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236807 A WITH(NOLOCK)",2100,2100,2100,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236838 A WITH(NOLOCK)",1839,1839,1839,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236841 A WITH(NOLOCK)",1800,1800,1800,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236848 A WITH(NOLOCK)",1580,1580,1580,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236854 A WITH(NOLOCK)",1490,1490,1490,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236964 A WITH(NOLOCK)",880,880,880,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236987 A WITH(NOLOCK)",760,760,760,1
BSADBTW,"(@result varchar(1) output)IF EXISTS (SELECT 1 FROM dbo.SWIFT_MTHeader_Main WHERE MT_KEY = N'474f4862-e743-ef11-8efa-98f2b326dddb') SET @result = '1' ELSE SET @result = '0' ",603,603,603,1
msdb,"ALTER INDEX [cidx_SAR_Batch_SART1200157] ON [BSADBTW].[dbo].[SAR_Batch_SART1200157] REBUILD WITH (DATA_COMPRESSION = NONE, ONLINE = ON (WAIT_AT_LOW_PRIORITY (MAX_DURATION = 30, ABORT_AFTER_WAIT = SELF)), FILLFACTOR = 100, SORT_IN_TEMPDB = ON, MAXDOP = 1)",1123,1123,1123,1
BSADBTW,"ALTER TABLE SARB2400253_ACCT_FACT ADD CONSTRAINT pk_SARB2400253_ACCT_FACT PRIMARY KEY (CIF_KEY, APPL, ACCT_KEY)",361,361,361,1
BSADBTW,"CREATE CLUSTERED INDEX  SARB2400279_MTHLY_ACCT_SMRY_CifKey_AcctKey_Appl ON SARB2400279_MTHLY_ACCT_SMRY(CIF_KEY, ACCT_KEY, APPL)",1403,1403,1403,1
BSADBTW,"CREATE INDEX SARB2400246_TRXN_IDX10 ON SARB2400246_TRXN (HHOLD_KEY, STYPE, AMTIN, AMTOT)",662,662,662,1
BSADBTW,"CREATE INDEX SARB2400279_TRXN_IDX8 ON SARB2400279_TRXN (SIGNER_KEY, STYPE, AMTIN, AMTOT)",560,389,3118,8
BSADBTW,"DELETE FROM dbo.HRS_Customer_Fact @@NCHAR13@@@@NCHAR10@@,,,,OUTPUT deleted.[BatchId], deleted.[CifKey], deleted.[CorrespondenceStateCode], deleted.[CorrespondenceCountryCode], deleted.[PermanentStateCode], deleted.[PermanentCountryCode], @@NCHAR13@@@@NCHAR10@@,,,,,,deleted.[MailingStateCode], deleted.[MailingCountryCode], deleted.[NAICSCode], deleted.[BirthDate], deleted.[IsEmployee], deleted.[IsContractor], deleted.[IsSupplier], @@NCHAR13@@@@NCHAR10@@,,,,,,deleted.[Nationality1], deleted.[Nationality2], deleted.[IncorporationDate], deleted.[OccupationCode], @@NCHAR13@@@@NCHAR10@@,,,,,,deleted.[IdentificationMethodCode], deleted.[IdentificationNo], deleted.[IdentificationIssuedByCountry], deleted.[IdentificationIssueByState], @@NCHAR13@@@@NCHAR10@@,,,,,,deleted.[BusinessOwnershipCode], deleted.[BusinessEstablishedYearCode], deleted.[BusinessLegalId], deleted.[BankDealingPeriodCode], @@NCHAR13@@@@NCHAR10@@,,,,,,deleted.[IsHighRisk], deleted.[HighRiskReason], deleted.[IsBlackList], deleted.[IsPEP], deleted.[HasNegativeNews], deleted.[NegativeNewsDescription], @@NCHAR13@@@@NCHAR10@@,,,,,,deleted.[TransmitFundsAsAgent], deleted.[LocatedAtNevada], deleted.[TransmitFundsOverOwnNetwork], deleted.[CashChecksOrExchangeCurrency], deleted.[SellsOrRedeemsCash], @@NCHAR13@@@@NCHAR10@@,,,,,,deleted.IsSARFiled, deleted.IsSARFiled_LastUpdatedDate, deleted.IsSARFiled_LastUpdatedDate_UTC, deleted.[Customer_Segment],@@NCHAR13@@@@NCHAR10@@,,,,,,deleted.IsHoldMailAccount, deleted.IsDepositNetAsset, deleted.IsMultipleAcctName, deleted.IsComplexStructure, Deleted.IslkNegNewsRelatedParties, Deleted.IslkAcctPositionListedCompany, Deleted.IslkCustSpecLocation,@@NCHAR13@@@@NCHAR10@@,,,,,,deleted.[LastUpdatedBy], deleted.[LastUpdatedDate], deleted.[LastUpdatedDate_UTC],@@NCHAR13@@@@NCHAR10@@,,,,,,'03', @updatedBy, @tempDt, @tempUTCDt@@NCHAR13@@@@NCHAR10@@,,,,,INTO dbo.HRS_Customer_Fact_Log ([BatchId], [CifKey], [CorrespondenceStateCode], [CorrespondenceCountryCode], [PermanentStateCode], [PermanentCountryCode], @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,[MailingStateCode], [MailingCountryCode], [NAICSCode], [BirthDate], [IsEmployee], [IsContractor], [IsSupplier], @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,[Nationality1], [Nationality2], [IncorporationDate], [OccupationCode], @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,[IdentificationMethodCode], [IdentificationNo], [IdentificationIssuedByCountry], [IdentificationIssueByState], @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,[BusinessOwnershipCode], [BusinessEstablishedYearCode], [BusinessLegalId], [BankDealingPeriodCode], @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,[IsHighRisk], [HighRiskReason], [IsBlackList], [IsPEP], [HasNegativeNews], [NegativeNewsDescription], @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,[TransmitFundsAsAgent], [LocatedAtNevada], [TransmitFundsOverOwnNetwork], [CashChecksOrExchangeCurrency], [SellsOrRedeemsCash], @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,IsSARFiled, IsSARFiled_LastUpdatedDate, IsSARFiled_LastUpdatedDate_UTC, [Customer_Segment],@@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,[IsHoldMailAccount], [IsDepositNetAsset], [IsMultipleAcctName], [IsComplexStructure], [IslkNegNewsRelatedParties], [IslkAcctPositionListedCompany], [IslkCustSpecLocation], @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,[LastUpdatedBy], [LastUpdatedDate], [LastUpdatedDate_UTC],@@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,,,ActionCode, ActionBy, ActionDate, ActionDate_UTC)@@NCHAR13@@@@NCHAR10@@,,,,WHERE BatchId = @BatchId AND @FromRMDLog = 'N'",890,890,890,1
BSADBTW,"ALTER TABLE SARB2400232_ACCT_FACT ADD CONSTRAINT pk_SARB2400232_ACCT_FACT PRIMARY KEY (CIF_KEY, APPL, ACCT_KEY)",353,353,353,1
BSADBTW,"ALTER TABLE SARB2400248_ACCT_FACT ADD CONSTRAINT pk_SARB2400248_ACCT_FACT PRIMARY KEY (CIF_KEY, APPL, ACCT_KEY)",660,660,660,1
BSADBTW,"ALTER TABLE SARB2400282_ACCT_FACT ADD CONSTRAINT pk_SARB2400282_ACCT_FACT PRIMARY KEY (CIF_KEY, APPL, ACCT_KEY)",1029,1029,1029,1
BSADBTW,CREATE CLUSTERED INDEX SARB2400262_MASTER_IDX1 ON SARB2400262_MASTER (TRANDT),430,430,430,1
BSADBTW,CREATE CLUSTERED INDEX SARB2400281_MASTER_IDX1 ON SARB2400281_MASTER (TRANDT),372,372,744,2
master,DBCC UPDATEUSAGE ([BSADBTW]),6332,4994,34964,7
